Participant Id,Condition,Model,AppId,Complexity,Phase,Trial Index,Instance Id,XAIType,Tested w/ XAI,Time,Log(time),Response,AI prediction,DT prediction,LR prediction,Explainer prediction,Response==AI,Response==DT,Response==LR,Response==Explainer,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,Changed amount (normalized),Absolute changed amount (normalized),DT prediction (CF),LR prediction (CF),AI prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,AI distance to boundary,Condition:Complexity,Factor Recall Accuracy,DT Overall Recall Accuracy,Combined Failure,Mean(Response==AI),Mean(changed AI prediction),Median time,Time and Performance < 20th percentile,Time < k percentile
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,12,135,DT,w/o XAI,4.282,1.4544201902,20,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,-0.08194512,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,13,52,DT,w/ XAI,24.801,3.2108839749,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.48988461,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,14,77,DT,w/ XAI,15.551,2.7441249452,100,1,1,0,1,1,1,0,1,,,,,,,,,,,,,,,,0.04780191,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,15,151,DT,w/o XAI,16.321,2.7924526222,20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.370179,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,16,279,DT,w/o XAI,4.6,1.5260563035,20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.47351414,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,17,42,DT,w/o XAI,3.122,1.1384738221,-20,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.45009798,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,18,236,DT,w/ XAI,13.002,2.5651031918,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.48439282,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,19,389,DT,w/o XAI,11.184,2.4144841855,40,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.05897045,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,20,114,DT,w/ XAI,12.202,2.5015998727,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.419769,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,21,313,DT,w/o XAI,5.043,1.6180011431,-40,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.48115808,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,22,202,DT,w/ XAI,20.436,3.0172980515,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.36106312,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,23,330,DT,w/o XAI,10.203,2.3226817947,20,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.34833312,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,24,289,DT,w/o XAI,4.055,1.3999506876,40,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.47001082,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,25,124,DT,w/ XAI,20.64,3.0272309406,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.49451762,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,26,207,DT,w/o XAI,4.277,1.4532518292,40,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.37161523,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,27,165,DT,w/ XAI,13.738,2.6201657158,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.4715441,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,28,379,DT,w/ XAI,16.508,2.8038451119,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.4988944,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,29,338,DT,w/ XAI,14.764,2.6921917852,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.38251728,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,30,342,DT,w/ XAI,16.201,2.7850729687,-100,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,0.074326634,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,31,269,DT,w/ XAI,30.229,3.4088017285,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.1779381,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,32,395,DT,w/ XAI,22.407,3.10937341,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.31234074,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,33,20,DT,w/ XAI,14.141,2.6490783793,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.35613686,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,34,317,DT,w/o XAI,9.13,2.2115656946,20,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.17012352,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,35,335,DT,w/o XAI,5.135,1.6360798434,20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.48489743,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,36,90,DT,w/ XAI,11.951,2.4808149569,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.29958534,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,37,27,DT,w/ XAI,13.272,2.5856565529,-100,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,0.33451504,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,38,146,DT,w/o XAI,6.306,1.8415015611,40,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.38846022,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,39,72,DT,w/ XAI,16,2.7725887222,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,-0.08460006,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,forward,40,106,DT,w/ XAI,13.247,2.5837711117,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.45072156,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,1,315,DT,w/ XAI,43.342,3.7691221418,,0,0,0,0,,,,,0,Alcohol,numeric,11,9.7,-1.3,-0.333333333,0.3333333333,0,0,0,0,0,0,1,0.30369848,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,2,392,DT,w/o XAI,13.291,2.5870871144,,0,0,0,0,,,,,0,Alcohol,numeric,9.4,12,2.6,0.6666666667,0.6666666667,0,1,1,0,1,0,0,0.46958947,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,3,396,DT,w/o XAI,8.054,2.0861688624,,1,1,1,1,,,,,0,Alcohol,numeric,12,9.8,-2.2,-0.564102564,0.5641025641,0,1,1,1,0,1,1,0.44642973,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,4,201,DT,w/ XAI,5.924,1.7790118964,,0,0,0,0,,,,,0,Alcohol,numeric,9.8,12,2.2,0.5641025641,0.5641025641,0,1,1,0,1,0,0,0.45853573,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,5,287,DT,w/ XAI,6.876,1.9280370875,,1,1,1,1,,,,,0,Alcohol,numeric,12,9.6,-2.4,-0.615384615,0.6153846154,0,0,0,1,1,1,0,0.31521213,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,6,62,DT,w/o XAI,9.483,2.2495007219,,0,0,0,0,,,,,0,Alcohol,numeric,10,12,2,0.5128205128,0.5128205128,1,1,1,1,1,1,0,0.296925,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,7,89,DT,w/ XAI,5.045,1.6183976538,,1,1,1,1,,,,,0,Alcohol,numeric,13,9.9,-3.1,-0.794871795,0.7948717949,0,0,0,1,1,1,0,0.47040784,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,8,18,DT,w/ XAI,5.557,1.7150583943,,1,1,1,1,,,,,0,Alcohol,numeric,12,9.8,-2.2,-0.564102564,0.5641025641,1,0,0,0,1,0,0,0.40316796,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,9,197,DT,w/o XAI,7.107,1.9610802138,,0,0,0,0,,,,,0,Alcohol,numeric,9.1,12,2.9,0.7435897436,0.7435897436,0,1,0,0,1,0,1,0.49953318,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,10,100,DT,w/o XAI,6.986,1.9439081464,,1,0,1,0,,,,,0,Alcohol,numeric,12,9.8,-2.2,-0.564102564,0.5641025641,0,0,0,1,1,1,0,0.24907088,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,11,71,DT,w/ XAI,15.927,2.7680157823,,0,0,0,0,,,,,0,Alcohol,numeric,11,12,1,0.2564102564,0.2564102564,0,1,1,0,1,0,0,0.3525164,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,12,159,DT,w/ XAI,13.163,2.5774098634,,1,0,1,0,,,,,0,Alcohol,numeric,10,12,2,0.5128205128,0.5128205128,0,1,1,1,0,1,1,0.15645146,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,13,180,DT,w/ XAI,7.609,2.0293317572,,1,0,1,0,,,,,0,Alcohol,numeric,12,9.8,-2.2,-0.564102564,0.5641025641,0,0,0,1,1,1,0,0.21532118,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,14,36,DT,w/ XAI,11.973,2.4826541147,,0,0,0,0,,,,,0,Alcohol,numeric,9.5,12,2.5,0.641025641,0.641025641,0,1,0,0,1,0,1,0.477688,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,15,93,DT,w/o XAI,5.296,1.6669518186,,1,1,1,1,,,,,0,Alcohol,numeric,12,9.8,-2.2,-0.564102564,0.5641025641,1,1,1,0,0,0,1,0.45772654,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,16,263,DT,w/o XAI,20.09,3.0002221788,,1,1,1,1,,,,,0,Alcohol,numeric,11,12,1,0.2564102564,0.2564102564,1,1,1,0,0,0,1,0.29815352,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,17,302,DT,w/ XAI,6.555,1.8802281172,,0,0,0,0,,,,,0,Alcohol,numeric,9.3,12,2.7,0.6923076923,0.6923076923,0,1,0,0,1,0,1,0.48017305,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,18,133,DT,w/ XAI,5.756,1.750242789,,0,0,0,0,,,,,0,Alcohol,numeric,11,12,1,0.2564102564,0.2564102564,1,1,1,1,1,1,0,0.11099517,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,19,39,DT,w/o XAI,6.368,1.8512854485,,0,0,0,0,,,,,0,Alcohol,numeric,9.5,12,2.5,0.641025641,0.641025641,1,1,0,1,1,1,1,0.48056638,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,20,84,DT,w/o XAI,4.871,1.5832992548,,0,0,0,0,,,,,0,Alcohol,numeric,9,12,3,0.7692307692,0.7692307692,0,1,1,0,1,0,0,0.47213596,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,21,38,DT,w/o XAI,4.333,1.4662601428,,0,0,0,0,,,,,0,Alcohol,numeric,12,9.9,-2.1,-0.538461538,0.5384615385,0,0,0,0,0,0,1,0.30661857,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,22,179,DT,w/o XAI,5.339,1.6750383695,,1,1,1,1,,,,,0,Alcohol,numeric,12,9.9,-2.1,-0.538461538,0.5384615385,0,0,0,1,1,1,0,0.40477043,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,23,87,DT,w/ XAI,4.191,1.4329393689,,0,1,0,1,,,,,0,Alcohol,numeric,11,12,1,0.2564102564,0.2564102564,1,1,1,1,1,1,0,0.18139344,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,24,347,DT,w/o XAI,6.495,1.8710326501,,1,0,1,0,,,,,0,Alcohol,numeric,12,9.8,-2.2,-0.564102564,0.5641025641,0,0,0,1,1,1,0,0.12986964,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,25,346,DT,w/o XAI,4.923,1.5939181008,,1,1,1,1,,,,,0,Alcohol,numeric,13,9.7,-3.3,-0.846153846,0.8461538462,1,1,1,0,0,0,1,0.4885931,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,26,331,DT,w/o XAI,4.545,1.5140277276,,0,0,0,0,,,,,0,Alcohol,numeric,10,12,2,0.5128205128,0.5128205128,0,0,0,0,0,0,1,0.4615329,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,27,237,DT,w/ XAI,15.625,2.7488721956,,1,1,1,1,,,,,0,Alcohol,numeric,11,10,-1,-0.256410256,0.2564102564,1,1,1,0,0,0,1,0.44461602,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,28,76,DT,w/o XAI,4.577,1.5210437617,,0,0,0,0,,,,,0,Alcohol,numeric,10,12,2,0.5128205128,0.5128205128,0,1,1,0,1,0,0,0.2815168,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,29,283,DT,w/o XAI,5.048,1.6189921252,,0,0,0,0,,,,,0,Alcohol,numeric,9.2,12,2.8,0.7179487179,0.7179487179,0,0,0,0,0,0,1,0.49489754,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,30,360,DT,w/o XAI,6.279,1.8372107321,,0,0,0,0,,,,,0,Alcohol,numeric,10,12,2,0.5128205128,0.5128205128,1,1,1,1,1,1,0,0.38559955,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,31,304,DT,w/o XAI,6.414,1.8584831013,,1,1,1,1,,,,,0,Alcohol,numeric,13,10,-3,-0.769230769,0.7692307692,0,1,1,1,0,1,1,0.4944734,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,32,126,DT,w/o XAI,4.984,1.6062327815,,0,0,0,0,,,,,0,Alcohol,numeric,11,9.9,-1.1,-0.282051282,0.2820512821,0,0,0,0,0,0,1,0.27122837,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,33,247,DT,w/o XAI,7.276,1.9845812607,,1,1,1,1,,,,,0,Alcohol,numeric,11,9.9,-1.1,-0.282051282,0.2820512821,0,0,1,1,1,1,1,0.36555988,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,34,48,DT,w/o XAI,5.091,1.6274742749,,0,0,0,0,,,,,0,Alcohol,numeric,9.5,12,2.5,0.641025641,0.641025641,0,0,0,0,0,0,1,0.4940328,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,35,82,DT,w/o XAI,5.091,1.6274742749,,0,0,0,0,,,,,0,Alcohol,numeric,10,12,2,0.5128205128,0.5128205128,0,1,0,0,1,0,1,0.44500488,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,36,67,DT,w/o XAI,4.762,1.5606677481,,0,0,0,0,,,,,0,Alcohol,numeric,9.5,12,2.5,0.641025641,0.641025641,0,0,0,0,0,0,1,0.48938715,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,37,85,DT,w/ XAI,4.987,1.6068345266,,1,1,1,1,,,,,0,Alcohol,numeric,13,9.8,-3.2,-0.820512821,0.8205128205,0,0,1,1,1,1,1,0.4642923,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,38,332,DT,w/o XAI,4.702,1.5479879501,,1,1,1,1,,,,,0,Alcohol,numeric,11,9.8,-1.2,-0.307692308,0.3076923077,1,1,1,0,0,0,1,0.30809593,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,39,376,DT,w/ XAI,5.23,1.6544112781,,1,0,1,0,,,,,0,Alcohol,numeric,12,9.8,-2.2,-0.564102564,0.5641025641,0,0,0,1,1,1,0,0.33451504,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6782b152b9f7ae9d753eebea,DT,mlp,wine_quality,high,counterfactual,40,65,DT,w/ XAI,4.18,1.4303112465,,0,0,0,0,,,,,0,Alcohol,numeric,10,12,2,0.5128205128,0.5128205128,1,1,1,1,1,1,0,0.17932886,DT:high,,0.7857142857,False,0.7,0.55,7.4425,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,1,70,DT,w/ XAI,21.496,3.0678668713,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.45674747,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,2,118,DT,w/o XAI,32.15,3.4704124507,20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.48493713,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,3,309,DT,w/ XAI,53.906,3.987241789,-40,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.3288601,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,4,360,DT,w/o XAI,17.789,2.8785802887,20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.38559955,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,5,216,DT,w/o XAI,16.52,2.8045717681,-20,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.015951216,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,6,85,DT,w/ XAI,30.399,3.4144097131,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.4642923,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,7,271,DT,w/o XAI,24.101,3.1822533334,60,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.49441612,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,8,257,DT,w/ XAI,29.848,3.3961178359,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.49441612,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,9,305,DT,w/ XAI,18.877,2.9379442498,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.41147143,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,10,206,DT,w/ XAI,24.744,3.2085830354,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.30976456,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,11,88,DT,w/o XAI,14.899,2.7012940966,40,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.3242035,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,12,172,DT,w/o XAI,17.787,2.8784678534,-20,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.32798696,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,13,263,DT,w/ XAI,58.174,4.0634385195,20,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.29815352,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,14,210,DT,w/o XAI,8.844,2.179739263,20,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.49398476,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,15,143,DT,w/ XAI,20.326,3.0119008547,-40,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,0.26449865,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,16,347,DT,w/o XAI,71.61,4.271234729,40,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,0.12986964,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,17,102,DT,w/ XAI,18.461,2.9156603988,-40,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.32533437,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,18,208,DT,w/o XAI,8.526,2.1431203183,40,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.3828532,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,19,125,DT,w/o XAI,6.664,1.8967199049,40,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.3877595,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,20,16,DT,w/ XAI,26.544,3.2788037334,-40,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.34858948,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,21,371,DT,w/ XAI,10.247,2.3269849798,40,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.37380248,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,22,157,DT,w/ XAI,19.267,2.9583937879,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.457381,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,23,10,DT,w/ XAI,16.056,2.7760826115,100,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,0.41930604,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,24,2,DT,w/ XAI,16.878,2.8260109987,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.4411711,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,25,356,DT,w/o XAI,15.5,2.7408400239,60,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.23262125,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,26,193,DT,w/ XAI,13.518,2.6040221307,-100,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,0.2561186,DT:high,,,,0.675,0.875,13.733,0,0
6631d1c59cc1588986a77fdf,DT,mlp,wine_quality,high,forward,27,122,DT,w/o XAI,10.558,2.3568838664,-40,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,0.29220343,DT:high,,,,0.675,0.875,13.733,0,0
